run_name	path	bytes	reason	status
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_0/checkpoints/dsdm_pretrained/cifar100_model_9.pth	2023118	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_0/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_0/packets/heuristic_packet.pt	3089176	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_0/packets/full_real_packet.pt	153701774	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_0/synthetic/data_best.pt	3075684	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_1/checkpoints/expert_model.pt	4325454	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_1/checkpoints/dsdm_pretrained/cifar100_model_0.pth	4325542	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_1/checkpoints/dsdm_pretrained/cifar100_model_1.pth	4325542	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_1/checkpoints/dsdm_pretrained/cifar100_model_2.pth	4325542	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_1/checkpoints/dsdm_pretrained/cifar100_model_3.pth	4325542	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_1/checkpoints/dsdm_pretrained/cifar100_model_4.pth	4325542	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_1/checkpoints/dsdm_pretrained/cifar100_model_5.pth	4325542	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_1/checkpoints/dsdm_pretrained/cifar100_model_6.pth	4325542	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_1/checkpoints/dsdm_pretrained/cifar100_model_7.pth	4325542	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_1/checkpoints/dsdm_pretrained/cifar100_model_8.pth	4325542	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_1/checkpoints/dsdm_pretrained/cifar100_model_9.pth	4325542	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_1/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_1/packets/heuristic_packet.pt	3089176	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_1/packets/full_real_packet.pt	153701774	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_1/synthetic/data_best.pt	3075684	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_2/checkpoints/guide_model_0.pt	39239952	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_2/checkpoints/guide_model_1.pt	39239952	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_2/checkpoints/guide_model_2.pt	39239952	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_2/checkpoints/guide_model_3.pt	39239952	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_2/checkpoints/guide_model_4.pt	39239952	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_2/checkpoints/guide_model_5.pt	39239952	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_2/checkpoints/guide_model_6.pt	39239952	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_2/checkpoints/guide_model_7.pt	39239952	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_2/checkpoints/guide_model_8.pt	39239952	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_2/checkpoints/guide_model_9.pt	39239952	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_2/checkpoints/expert_model.pt	39239126	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_2/checkpoints/data_best.pt	3075428	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_2/checkpoints/dsdm_pretrained/cifar100_model_0.pth	39239358	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_2/checkpoints/dsdm_pretrained/cifar100_model_1.pth	39239358	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_2/checkpoints/dsdm_pretrained/cifar100_model_2.pth	39239358	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_2/checkpoints/dsdm_pretrained/cifar100_model_3.pth	39239358	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_2/checkpoints/dsdm_pretrained/cifar100_model_4.pth	39239358	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_2/checkpoints/dsdm_pretrained/cifar100_model_5.pth	39239358	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_2/checkpoints/dsdm_pretrained/cifar100_model_6.pth	39239358	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_2/checkpoints/dsdm_pretrained/cifar100_model_7.pth	39239358	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_2/checkpoints/dsdm_pretrained/cifar100_model_8.pth	39239358	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_2/checkpoints/dsdm_pretrained/cifar100_model_9.pth	39239358	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_2/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_2/packets/heuristic_packet.pt	3089176	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_2/synthetic/data_best.pt	3075684	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_3/checkpoints/guide_model_0.pt	28124457	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_3/checkpoints/guide_model_1.pt	28124457	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_3/checkpoints/guide_model_2.pt	28124457	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_3/checkpoints/guide_model_3.pt	28124457	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_3/checkpoints/guide_model_4.pt	28124457	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_3/checkpoints/guide_model_5.pt	28124457	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_3/checkpoints/guide_model_6.pt	28124457	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_3/checkpoints/guide_model_7.pt	28124457	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_3/checkpoints/guide_model_8.pt	28124457	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_3/checkpoints/guide_model_9.pt	28124457	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_3/checkpoints/expert_model.pt	28123900	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_3/checkpoints/data_best.pt	3075428	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_3/checkpoints/dsdm_pretrained/cifar100_model_0.pth	28124080	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_3/checkpoints/dsdm_pretrained/cifar100_model_1.pth	28124080	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_3/checkpoints/dsdm_pretrained/cifar100_model_2.pth	28124080	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_3/checkpoints/dsdm_pretrained/cifar100_model_3.pth	28124080	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_3/checkpoints/dsdm_pretrained/cifar100_model_4.pth	28124080	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_3/checkpoints/dsdm_pretrained/cifar100_model_5.pth	28124080	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_3/checkpoints/dsdm_pretrained/cifar100_model_6.pth	28124080	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_3/checkpoints/dsdm_pretrained/cifar100_model_7.pth	28124080	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_3/checkpoints/dsdm_pretrained/cifar100_model_8.pth	28124080	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_3/checkpoints/dsdm_pretrained/cifar100_model_9.pth	28124080	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_3/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_3/packets/heuristic_packet.pt	3089176	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/agents/agent_3/synthetic/data_best.pt	3075684	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/packet_hub/dsdm/agent_0_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/packet_hub/dsdm/agent_1_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/packet_hub/dsdm/agent_2_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/packet_hub/dsdm/agent_3_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/packet_hub/heuristic/agent_0_heuristic_packet.pt	3089176	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/packet_hub/heuristic/agent_1_heuristic_packet.pt	3089176	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/packet_hub/heuristic/agent_2_heuristic_packet.pt	3089176	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/packet_hub/heuristic/agent_3_heuristic_packet.pt	3089176	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10	outputs/cifar100_4agent_25cls_hetero4arch_ipc10/metrics/.ipynb_checkpoints/social_results-checkpoint.csv	3375	notebook cache	planned
cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t3p0	outputs/cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t3p0/agents/agent_0/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t3p0	outputs/cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t3p0/agents/agent_0/checkpoints/expert_model.pt	2023046	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t3p0	outputs/cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t3p0/agents/agent_1/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t3p0	outputs/cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t3p0/agents/agent_1/checkpoints/expert_model.pt	4325454	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t3p0	outputs/cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t3p0/agents/agent_2/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t3p0	outputs/cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t3p0/agents/agent_2/checkpoints/expert_model.pt	39239126	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t3p0	outputs/cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t3p0/agents/agent_3/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t3p0	outputs/cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t3p0/agents/agent_3/checkpoints/expert_model.pt	28123900	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t3p0	outputs/cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t3p0/packet_hub/dsdm/agent_0_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t3p0	outputs/cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t3p0/packet_hub/dsdm/agent_1_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t3p0	outputs/cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t3p0/packet_hub/dsdm/agent_2_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t3p0	outputs/cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t3p0/packet_hub/dsdm/agent_3_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t3p0	outputs/cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t3p0/social_learning/receiver_agent_3/checkpoints/dsdm_logit_expert/before_social.pt	28124457	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t3p0	outputs/cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t3p0/social_learning/receiver_agent_3/checkpoints/dsdm_logit_expert/after_social.pt	28124412	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t4p0	outputs/cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t4p0/agents/agent_0/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t4p0	outputs/cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t4p0/agents/agent_0/checkpoints/expert_model.pt	2023046	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t4p0	outputs/cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t4p0/agents/agent_1/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t4p0	outputs/cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t4p0/agents/agent_1/checkpoints/expert_model.pt	4325454	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t4p0	outputs/cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t4p0/agents/agent_2/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t4p0	outputs/cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t4p0/agents/agent_2/checkpoints/expert_model.pt	39239126	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t4p0	outputs/cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t4p0/agents/agent_3/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t4p0	outputs/cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t4p0/agents/agent_3/checkpoints/expert_model.pt	28123900	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t4p0	outputs/cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t4p0/packet_hub/dsdm/agent_0_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t4p0	outputs/cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t4p0/packet_hub/dsdm/agent_1_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t4p0	outputs/cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t4p0/packet_hub/dsdm/agent_2_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t4p0	outputs/cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t4p0/packet_hub/dsdm/agent_3_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t4p0	outputs/cifar100_4agent_25cls_hetero4arch_ipc10_guardian_alex_dense_ep60_lr0p01_fr0p25_kd0p5_t4p0/social_learning/receiver_agent_3/checkpoints/dsdm_logit_expert/before_social.pt	28124457	model/checkpoint/packet payload	planned
