run_name	path	bytes	reason	status
cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep200	outputs/cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep200/agents/agent_2/checkpoints/expert_model.pt	2001230	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep200	outputs/cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep200/agents/agent_3/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep200	outputs/cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep200/agents/agent_3/checkpoints/expert_model.pt	4325454	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep200	outputs/cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep200/packet_hub/dsdm/agent_0_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep200	outputs/cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep200/packet_hub/dsdm/agent_1_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep200	outputs/cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep200/packet_hub/dsdm/agent_2_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep200	outputs/cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep200/packet_hub/dsdm/agent_3_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep500/agents/agent_0/checkpoints/expert_model.pt	719494	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep500/agents/agent_0/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep500/agents/agent_1/checkpoints/expert_model.pt	2023046	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep500/agents/agent_1/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep500/agents/agent_2/checkpoints/expert_model.pt	2001230	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep500/agents/agent_2/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep500/agents/agent_3/checkpoints/expert_model.pt	4325454	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep500/agents/agent_3/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep500/packet_hub/dsdm/agent_0_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep500/packet_hub/dsdm/agent_1_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep500/packet_hub/dsdm/agent_2_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr010_kd050_ep500/packet_hub/dsdm/agent_3_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd025_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd025_ep500/agents/agent_0/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd025_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd025_ep500/agents/agent_0/checkpoints/expert_model.pt	719494	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd025_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd025_ep500/agents/agent_1/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd025_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd025_ep500/agents/agent_1/checkpoints/expert_model.pt	2023046	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd025_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd025_ep500/agents/agent_2/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd025_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd025_ep500/agents/agent_2/checkpoints/expert_model.pt	2001230	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd025_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd025_ep500/agents/agent_3/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd025_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd025_ep500/agents/agent_3/checkpoints/expert_model.pt	4325454	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd025_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd025_ep500/packet_hub/dsdm/agent_0_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd025_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd025_ep500/packet_hub/dsdm/agent_1_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd025_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd025_ep500/packet_hub/dsdm/agent_2_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd025_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd025_ep500/packet_hub/dsdm/agent_3_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep200	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep200/agents/agent_0/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep200	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep200/agents/agent_0/checkpoints/expert_model.pt	719494	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep200	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep200/agents/agent_1/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep200	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep200/agents/agent_1/checkpoints/expert_model.pt	2023046	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep200	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep200/agents/agent_2/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep200	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep200/agents/agent_2/checkpoints/expert_model.pt	2001230	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep200	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep200/agents/agent_3/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep200	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep200/agents/agent_3/checkpoints/expert_model.pt	4325454	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep200	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep200/packet_hub/dsdm/agent_0_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep200	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep200/packet_hub/dsdm/agent_1_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep200	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep200/packet_hub/dsdm/agent_2_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep200	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep200/packet_hub/dsdm/agent_3_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep500/agents/agent_0/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep500/agents/agent_0/checkpoints/expert_model.pt	719494	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep500/agents/agent_1/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep500/agents/agent_1/checkpoints/expert_model.pt	2023046	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep500/agents/agent_2/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep500/agents/agent_2/checkpoints/expert_model.pt	2001230	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep500/agents/agent_3/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep500/agents/agent_3/checkpoints/expert_model.pt	4325454	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep500/packet_hub/dsdm/agent_0_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep500/packet_hub/dsdm/agent_1_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep500/packet_hub/dsdm/agent_2_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr020_kd050_ep500/packet_hub/dsdm/agent_3_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr050_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr050_kd050_ep500/agents/agent_0/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr050_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr050_kd050_ep500/agents/agent_0/checkpoints/expert_model.pt	719494	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr050_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr050_kd050_ep500/agents/agent_1/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr050_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr050_kd050_ep500/agents/agent_1/checkpoints/expert_model.pt	2023046	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr050_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr050_kd050_ep500/agents/agent_2/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr050_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr050_kd050_ep500/agents/agent_2/checkpoints/expert_model.pt	2001230	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr050_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr050_kd050_ep500/agents/agent_3/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr050_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr050_kd050_ep500/agents/agent_3/checkpoints/expert_model.pt	4325454	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr050_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr050_kd050_ep500/packet_hub/dsdm/agent_0_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr050_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr050_kd050_ep500/packet_hub/dsdm/agent_1_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr050_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr050_kd050_ep500/packet_hub/dsdm/agent_2_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_ablation_fr050_kd050_ep500	outputs/cifar100_4agent_25cls_conv_family_ablation_fr050_kd050_ep500/packet_hub/dsdm/agent_3_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_recipe_dsdm_image_fr020_ep200	outputs/cifar100_4agent_25cls_conv_family_recipe_dsdm_image_fr020_ep200/agents/agent_0/checkpoints/expert_model.pt	719494	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_recipe_dsdm_image_fr020_ep200	outputs/cifar100_4agent_25cls_conv_family_recipe_dsdm_image_fr020_ep200/agents/agent_0/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_recipe_dsdm_image_fr020_ep200	outputs/cifar100_4agent_25cls_conv_family_recipe_dsdm_image_fr020_ep200/agents/agent_1/checkpoints/expert_model.pt	2023046	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_recipe_dsdm_image_fr020_ep200	outputs/cifar100_4agent_25cls_conv_family_recipe_dsdm_image_fr020_ep200/agents/agent_1/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_recipe_dsdm_image_fr020_ep200	outputs/cifar100_4agent_25cls_conv_family_recipe_dsdm_image_fr020_ep200/agents/agent_2/checkpoints/expert_model.pt	2001230	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_recipe_dsdm_image_fr020_ep200	outputs/cifar100_4agent_25cls_conv_family_recipe_dsdm_image_fr020_ep200/agents/agent_2/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_recipe_dsdm_image_fr020_ep200	outputs/cifar100_4agent_25cls_conv_family_recipe_dsdm_image_fr020_ep200/agents/agent_3/checkpoints/expert_model.pt	4325454	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_recipe_dsdm_image_fr020_ep200	outputs/cifar100_4agent_25cls_conv_family_recipe_dsdm_image_fr020_ep200/agents/agent_3/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_recipe_dsdm_image_fr020_ep200	outputs/cifar100_4agent_25cls_conv_family_recipe_dsdm_image_fr020_ep200/packet_hub/dsdm/agent_0_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_recipe_dsdm_image_fr020_ep200	outputs/cifar100_4agent_25cls_conv_family_recipe_dsdm_image_fr020_ep200/packet_hub/dsdm/agent_1_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_recipe_dsdm_image_fr020_ep200	outputs/cifar100_4agent_25cls_conv_family_recipe_dsdm_image_fr020_ep200/packet_hub/dsdm/agent_2_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_recipe_dsdm_image_fr020_ep200	outputs/cifar100_4agent_25cls_conv_family_recipe_dsdm_image_fr020_ep200/packet_hub/dsdm/agent_3_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_recipe_dsdm_logit_fr020_ep200	outputs/cifar100_4agent_25cls_conv_family_recipe_dsdm_logit_fr020_ep200/agents/agent_0/checkpoints/expert_model.pt	719494	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_recipe_dsdm_logit_fr020_ep200	outputs/cifar100_4agent_25cls_conv_family_recipe_dsdm_logit_fr020_ep200/agents/agent_0/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_recipe_dsdm_logit_fr020_ep200	outputs/cifar100_4agent_25cls_conv_family_recipe_dsdm_logit_fr020_ep200/agents/agent_1/checkpoints/expert_model.pt	2023046	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_recipe_dsdm_logit_fr020_ep200	outputs/cifar100_4agent_25cls_conv_family_recipe_dsdm_logit_fr020_ep200/agents/agent_1/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_recipe_dsdm_logit_fr020_ep200	outputs/cifar100_4agent_25cls_conv_family_recipe_dsdm_logit_fr020_ep200/agents/agent_2/checkpoints/expert_model.pt	2001230	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_recipe_dsdm_logit_fr020_ep200	outputs/cifar100_4agent_25cls_conv_family_recipe_dsdm_logit_fr020_ep200/agents/agent_2/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_recipe_dsdm_logit_fr020_ep200	outputs/cifar100_4agent_25cls_conv_family_recipe_dsdm_logit_fr020_ep200/agents/agent_3/checkpoints/expert_model.pt	4325454	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_recipe_dsdm_logit_fr020_ep200	outputs/cifar100_4agent_25cls_conv_family_recipe_dsdm_logit_fr020_ep200/agents/agent_3/packets/dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_recipe_dsdm_logit_fr020_ep200	outputs/cifar100_4agent_25cls_conv_family_recipe_dsdm_logit_fr020_ep200/packet_hub/dsdm/agent_0_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_recipe_dsdm_logit_fr020_ep200	outputs/cifar100_4agent_25cls_conv_family_recipe_dsdm_logit_fr020_ep200/packet_hub/dsdm/agent_1_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_recipe_dsdm_logit_fr020_ep200	outputs/cifar100_4agent_25cls_conv_family_recipe_dsdm_logit_fr020_ep200/packet_hub/dsdm/agent_2_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_recipe_dsdm_logit_fr020_ep200	outputs/cifar100_4agent_25cls_conv_family_recipe_dsdm_logit_fr020_ep200/packet_hub/dsdm/agent_3_dsdm_packet.pt	3126768	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_recipe_heuristic_image_fr020_ep200	outputs/cifar100_4agent_25cls_conv_family_recipe_heuristic_image_fr020_ep200/agents/agent_0/checkpoints/expert_model.pt	719494	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_recipe_heuristic_image_fr020_ep200	outputs/cifar100_4agent_25cls_conv_family_recipe_heuristic_image_fr020_ep200/agents/agent_0/packets/heuristic_packet.pt	3075790	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_recipe_heuristic_image_fr020_ep200	outputs/cifar100_4agent_25cls_conv_family_recipe_heuristic_image_fr020_ep200/agents/agent_1/checkpoints/expert_model.pt	2023046	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_recipe_heuristic_image_fr020_ep200	outputs/cifar100_4agent_25cls_conv_family_recipe_heuristic_image_fr020_ep200/agents/agent_1/packets/heuristic_packet.pt	3075790	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_recipe_heuristic_image_fr020_ep200	outputs/cifar100_4agent_25cls_conv_family_recipe_heuristic_image_fr020_ep200/agents/agent_2/checkpoints/expert_model.pt	2001230	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_recipe_heuristic_image_fr020_ep200	outputs/cifar100_4agent_25cls_conv_family_recipe_heuristic_image_fr020_ep200/agents/agent_2/packets/heuristic_packet.pt	3075790	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_recipe_heuristic_image_fr020_ep200	outputs/cifar100_4agent_25cls_conv_family_recipe_heuristic_image_fr020_ep200/agents/agent_3/checkpoints/expert_model.pt	4325454	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_recipe_heuristic_image_fr020_ep200	outputs/cifar100_4agent_25cls_conv_family_recipe_heuristic_image_fr020_ep200/agents/agent_3/packets/heuristic_packet.pt	3075790	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_recipe_heuristic_image_fr020_ep200	outputs/cifar100_4agent_25cls_conv_family_recipe_heuristic_image_fr020_ep200/packet_hub/heuristic/agent_0_heuristic_packet.pt	3075790	model/checkpoint/packet payload	planned
cifar100_4agent_25cls_conv_family_recipe_heuristic_image_fr020_ep200	outputs/cifar100_4agent_25cls_conv_family_recipe_heuristic_image_fr020_ep200/packet_hub/heuristic/agent_1_heuristic_packet.pt	3075790	model/checkpoint/packet payload	planned
